Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Date,Year,Month,YearMonth,review_length,word_count,vader_compound,vader_pos,vader_neg,vader_neu,textblob_polarity,textblob_subjectivity,sentiment_category,ai_category
419971,B001IYSOQO,A24P4U4CJL1SQ3,"Erin Glasnapp ""astarnamedrin""",1,1,5,1250208000,Fun codd-neck bottles with a marble lock.,this is so far my favorite flavor of all of the ramune flavor i have tried.<br /><br />it has a fun look to it and is great for those who love sweet drinks and don't like or drink caffeine.<br /><br />i being one who avoids caffeine when possible was excited to find a drink i could add to me fridge to give me a change from the few caffeine free drinks i can tolerate.<br /><br />i would recommend these to anyone. if nothing else you have to try at least one in your life time.,2009-08-14,2009,8,2009-08,479,95,0.9728,0.227,0.033,0.74,0.2568181818181818,0.6590909090909091,Positive,Taste/Flavor
156914,B001GINOQC,A1SGU7DG0089P4,C. Hill,0,0,5,1220572800,Sahale Pecans,delicious ... one bite led to another!  package arrived on time and well wrapped...very impressed with amazon's delivery.,2008-09-05,2008,9,2008-09,121,18,0.8478,0.38,0.0,0.62,1.0,1.0,Positive,Shipping/Delivery
176941,B0057XJSEY,AQH49J4D6B26H,TexaninSeattle,0,0,5,1318291200,Perfect Shower Favor,hosting a baby or wedding shower with lots of attendees? choose these. relatively cheap and easy to order. the distributor did an excellent job in accommodating my request for delivery.,2011-10-11,2011,10,2011-10,185,30,0.765,0.191,0.0,0.809,0.6111111111111112,0.8444444444444444,Positive,Shipping/Delivery
181030,B007Y59HVM,A3BYIHUX70JFZQ,John in Colorado,0,0,5,1344902400,Great idea and great coffee,"i tried the san francisco bay coffee fog chaser since they have reduced the cost & plastic waste by reducing the packaging. i love a good strong cup of coffee and i love my keurig brewer.  but i am a cheapskate at heart and hated paying the price for the regular k-cups. this is a great compromise.<br />since it does not have the plastic cup base and is just a round filter hanging from the top ring, you have to keep them sealed in a zip-lock or similar air tight container or they will not stay fresh.  that is a small inconvenience i can live with.  they also reduce our use of plastic and the trash we generate and i suspect that there may be health benefits from not brewing the coffee in the little plastic cup.",2012-08-14,2012,8,2012-08,718,137,0.8204,0.15,0.098,0.752,0.0678603259485612,0.5027041585865116,Positive,Price/Value
146388,B003THS4ZE,A2IHWSXC0CUQZP,S. Keyes,2,2,5,1316908800,i really like this one,the cream soda flavor has a great vanilla flavor. it tastes more like an ibc cream soda with lots of flavor.  this is one of my fav sodastream flavors.,2011-09-25,2011,9,2011-09,151,29,0.8718,0.276,0.0,0.724,0.65,0.625,Positive,Taste/Flavor
277615,B000VK8AVK,AFZIAFCQMK2XA,catsaway9,0,1,5,1229040000,Totally addicted to these chips!,"all of their chips are great, but these pepper ones are my absolute favorite. (in order of preference: pepper, regular, barbecue, vinegar - haven't tried garlic.) the flavor reminds me of a baked potato, but spicy (not too hot). i can't get enough of them! the bonus is the low fat and calorie count, so i can munch without guilt - what a deal!",2008-12-12,2008,12,2008-12,344,64,0.9092,0.186,0.035,0.779,0.25,0.6252747252747252,Positive,Taste/Flavor
289439,B000633NXM,A2TFH3WBREDZ3B,"Marc Bloch ""narbonne""",4,8,1,1294704000,Bone chucks are a blockage hazard.,"this was an x-mas gift for my dog and he loved it.  then a couple days later he stopped eating, threw up bile everywhere, and became very lethargic.  i took him to the vet and there in his intestine was a nice chunk of the bone.  the medical bills cost two and a half times the dog but he recovered after quite a bit of worrying on my part.<br /><br />this product is purchased for the express purpose of a dog chewing on it, but unlike rawhide it is not digestible and can cause serious problems including the need for surgery. i'm sure this is very rare, but do you really want to risk it? babies tend to chew on things, would you give a baby something that you knew might cause it to choke?<br /><br />if you buy this product, at the very least, watch your dog like a hawk or you could be dealing with a very sick and expensive pet.",2011-01-11,2011,1,2011-01,835,163,-0.7353,0.078,0.106,0.815,0.0208791208791208,0.5570940170940171,Negative,Shipping/Delivery
341635,B001RVFEP2,A2ZOGTU89HT0XK,"Michael J. Cresci ""Mikeylikesit""",0,0,5,1247529600,Love this flavor Popchip!,another great tasting popchip flavor! popchips are one of the best snack foods available these days.,2009-07-14,2009,7,2009-07,100,16,0.8622,0.38,0.0,0.62,0.7999999999999999,0.4833333333333334,Positive,Taste/Flavor
523032,B001EO5U8I,AI959626J3RK3,"murlburt ""SmartConsumer""",1,1,5,1198713600,Delicious tea,i'm a fan of flowery teas and this is definitely a wonderful addition to my tea assortment...and a great value!,2007-12-27,2007,12,2007-12,111,20,0.9412,0.545,0.0,0.455,1.0,0.875,Positive,Other
416208,B003R0LLIU,ATBFWAX5E114V,mcook,1,1,5,1327708800,best dog food for our dog,"for a dog with horrible gas and almost 6yrs old, this food is a blessing. i read the comments left for this petfood and thought we would give it a try and see if it worked. since we started giving it to ruby i have not heard any awful gas noises or smells. thank you for making the air smell better and ruby to be able to digest food better. definitely a keeper.i must say after using this dog food for a month that ruby will always be on this food. it is the very best food that i have ever found. not only does it take care of the gas problem but she gobbles it up. so good to find a dog food that she not only enjoys but is good for her too. the rescue people said she looks great. so we must be doing something right.",2012-01-28,2012,1,2012-01,721,149,0.9804,0.208,0.043,0.749,0.2057142857142856,0.6133809523809524,Positive,Other
555881,B001TLY7BM,A18TO4MRVHZ5AY,L. B. Simons-Lane,1,1,5,1261785600,Great Cat Food!,"my cats love this cat food.  they enjoy the shredded meat and chunks of potatoes and vegetables.  this is a great supplement to commercial wet food, which i use when higher quality cat food is not available.<br /><br />update:  i think they have changed some of their recipes.  my cats used to love the steak frites, but they don't like the new version at all.  i still think the food is good and very high quality, though.",2009-12-26,2009,12,2009-12,423,77,0.876,0.157,0.031,0.813,0.3394363636363636,0.5106545454545455,Positive,Product Quality
137908,B001693OLQ,A2FDZJAYD6QS9M,Conannick1,0,0,5,1314057600,Grass-B-Gone,"this product takes about 10-14 days to kill the grass in the ground cover but it does eventually work very well. it also turned the evergreen ground cover a slightly lighter shade of green as it killed the grass. overall, i am very pleased with this product and will order it again.",2011-08-23,2011,8,2011-08,282,52,-0.4061,0.114,0.141,0.744,0.0472222222222222,0.2944444444444444,Negative,Other
17816,B000LRIGJE,A3I0ZP2CTZBPOH,"Monica Harris ""monica harris""",3,4,5,1208822400,awesome snack for young and old,"i first heard of jaffa cakes while reading the gold box forum. i was pleasantly surprised when we opened one box, they are wonderful! these are angelfood type cookies with a thin layer of a tasty marmalade, all covered with a delicious dark chocolate coating. you taste each distinctive flavor all at once. we bought 2 boxes and managed to make them last 4 days (not easy considering how light they are) and tried them with coffee, hot tea and milk. all good but my preference is the hot tea. a great afternoon treat.<br />the only drawback is that you pay shipping per box and the shipping is higher than the cookies, but still worth it.",2008-04-22,2008,4,2008-04,638,116,0.9342,0.143,0.026,0.831,0.2833333333333333,0.6708333333333333,Positive,Shipping/Delivery
377238,B000EVT074,AFSKAJ00FGY6U,mea9025,0,0,5,1347408000,candy,"my wife purchase several small bags of this  product each week.  i got on net and found the same product<br />at less than half price but in larger quantity, 5lb.  she ate the whole 5 # in a week so i did not save a<br />thing. but they were fresh.",2012-09-12,2012,9,2012-09,248,50,-0.126,0.054,0.063,0.882,-0.0092592592592592,0.2398148148148148,Negative,Price/Value
167616,B006BXUZVO,A1CFU5XJXN3PV4,Home Studio,0,0,3,1337126400,"Thin Box, Thin Flavor","while no worse than your average bowl of raisin bran, i was disappointed that i didn't find this to be noticeably better. the flavor of cinnamon could certainly be stronger (for my tastes, anyway), and the little slivers of almonds didn't really add to the ""crunch"" in any sort of meaningful way. and unlike the experience of some other reviewers, i found that this raisin bran got soggy remarkably fast after the milk was added, turning to slurry by the last few bites. i've definitely had other raisin and bran products that remained crisp longer.<br /><br />i was also a bit taken aback by the box, which holds only 14.5 ounces of cereal. it's the same height and width as the regular cereal box you'd see on the store shelf, but to hide the fact that you're not getting much cereal, the box is so skinny that i actually had trouble getting it to stand on end a time or two. and maybe this is common to a lot of cereals these days - it was just new to me.<br /><br />overall, i've got nothing bad to say about this product...but to give it a rating of more than 3 stars, i'd have to feel like it was ""better than average"" somehow. and it simply wasn't.",2012-05-16,2012,5,2012-05,1155,216,0.8958,0.092,0.033,0.875,0.0183267625231911,0.41196571285857,Positive,Taste/Flavor
556606,B000YTAOIU,A1T99QQ0GCE35N,Bacchus,0,0,5,1268265600,"Nut, Nut","product arrived promptly and in great condition.  product was very fresh and delicious.  seems difficult to find spanish peanuts, much less good spanish peanuts.<br />outstanding product at a good price.  i will reorder.",2010-03-11,2010,3,2010-03,220,33,0.9563,0.414,0.051,0.534,0.3248148148148148,0.5185185185185185,Positive,Shipping/Delivery
314835,B002FX3EV2,ATQC3PEEZ5I3C,Hellokittylexi,5,10,1,1327536000,NOT healthy,what is the point of using xylitol if you are going to put nasty toxic crap like artificial colors in here??!! very annoying!,2012-01-26,2012,1,2012-01,125,23,-0.8372,0.078,0.327,0.595,-0.934375,0.95,Negative,Other
338279,B002T0GXNC,ABZ04EVNDQVIJ,Christine McGavran,7,10,1,1287619200,Bad taste,"this product is sweetened with splenda, and tastes very artificial. maybe if you like diet soda you will like this, but the 3 people that sampled it did not.",2010-10-21,2010,10,2010-10,157,29,0.3612,0.115,0.0,0.885,-0.78,1.0,Positive,Taste/Flavor
40878,B000JL0NDO,A3Q5BQGMBHBPJI,Jaime Rush,0,0,5,1253059200,Great porridge,we've been making this porridge for years. my mom gets it at a scottish festival. it's the best i've had since being in scotland!,2009-09-16,2009,9,2009-09,129,24,0.8268,0.259,0.0,0.741,1.0,0.3,Positive,Other
61784,B003SLTETG,A3JAWZ42NIB5TR,Cheryl Frank,1,1,4,1341878400,Love it!,"we installed our pet door about 2 weeks ago and so far it works great! our two dogs are taking awhile to get used to it. at first they were scared of it, now they both use it but one of the dogs doesn't realize yet that i don't have to be right there for him to go out. i'm sure he will figure it out as time goes on.<br /><br />my only advice would be to not necessarily follow the instructions on what height to put the door at (it says to put the bottom of the door an inch lower than your dog's chest height). we followed the directions on the height to install it at, and our 40 and 50 lb dogs practically have to leap out the door rather than calmly walking out. other than that, i love it!<br /><br />we did go on the high tech website and ask a question before we bought it and never got a response, so it seems like most people's reviews about bad customer service are true...",2012-07-10,2012,7,2012-07,885,178,0.9284,0.111,0.047,0.842,0.2229081632653062,0.6849716553287981,Positive,Customer Service
271962,B001QEEZX2,A3GDVC9K9KCO6T,John Beckwith,2,2,5,1308960000,Doggie delight,"i have 2 boxers and mix a 1/2 a can along with their dry food for each...  they just love it!  i tried using one can each but it's too high in protein and they get the runs, so be sure to experiment with the right mix...",2011-06-25,2011,6,2011-06,220,47,0.7399,0.122,0.0,0.878,0.3008095238095237,0.6329206349206349,Positive,Packaging
441816,B004E4HUMY,A1LAGS8H4A2DR7,Bill Nicholas,0,0,2,1323216000,Strongly sweet and too one dimensional,"my first impression is that this product is just another way to sell artificial sweetener. i tried 2 flavors and the overwhelming characteristic is sweetness. some may like this, but i do not. the main drawback, though, is the flavoring is not very complex. what i mean is that there is a narrow range of flavor receptors working on your tongue when you drink it. cast in this mixture of sweetness is a single flavor, it seems. it is not complex; you clearly taste just 2 things: sweetness and a specific flavor.<br /><br />if you enjoy drinking something that is refreshing and/or interesting, this isn't it. for example, if you add a freshly squeezed lemon and some sugar to your water, your whole mouth seems to pick up a range of flavors and sensations that leaves a slight, but satisfying aftertaste. the mio, on the other hand, hits your tongue with a strong blast of sweetness and flavor, disappears, then leaves an aftertaste lingering on the back of your tongue of that vague, yet strangely familiar taste all artificial sweeteners seem to have.<br /><br />there are better ways to flavor water, i'm afraid, than this.",2011-12-07,2011,12,2011-12,1127,195,0.9871,0.182,0.045,0.773,0.0647452855786189,0.5268942477275811,Positive,Taste/Flavor
